timestamp,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,marker
1789862508.3073623,19416.465,31859.594999999998,52973.595,37944.854999999996,32618.52,22704.57,5790.51,-2327.535,0.0
1789862508.3073924,19409.265,31853.07,52972.064999999995,37957.905,32661.495,22763.385,5792.849999999999,-2332.44,0.0
1789862508.3113403,19419.344999999998,31863.645,52986.78,37990.439999999995,32659.559999999998,22729.14,5789.205,-2326.185,0.0
1789862508.31137,19407.555,31848.57,52972.829999999994,37960.244999999995,32632.379999999997,22702.094999999998,5787.36,-2331.72,0.0
1789862508.315524,19406.835,31853.385,52969.634999999995,37952.325,32642.37,22701.42,5787.585,-2336.94,0.0
1789862508.315562,19409.76,31845.824999999997,52956.945,37931.76,32610.78,22663.079999999998,5791.23,-2328.48,0.0
1789862508.318931,19405.035,31844.52,52958.88,37934.955,32614.739999999998,22715.28,5788.17,-2333.88,0.0
1789862508.3189735,19408.815,31850.37,52962.93,37940.715,32613.795,22728.239999999998,5783.76,-2332.845,0.0
1789862508.3248365,19421.954999999998,31859.1,52971.525,37937.564999999995,32590.71,22647.96,5792.67,-2318.4449999999997,0.0
1789862508.3248637,19413.045,31850.37,52964.235,37935.9,32598.449999999997,22696.469999999998,5792.04,-2327.94,0.0
1789862508.3300824,19412.91,31855.949999999997,52973.28,37955.205,32638.004999999997,22737.195,5794.5599999999995,-2331.0899999999997,0.0
1789862508.330109,19420.245,31860.135,52972.02,37964.385,32647.815,22713.524999999998,5799.735,-2323.2149999999997,0.0
1789862508.3355982,19418.219999999998,31854.87,52962.659999999996,37944.405,32631.885,22700.16,5800.7699999999995,-2323.89,0.0
1789862508.335612,19413.36,31852.53,52970.04,37948.994999999995,32625.855,22729.004999999997,5793.165,-2329.065,0.0
1789862508.3356252,19425.329999999998,31868.28,52985.61,37957.455,32618.43,22717.934999999998,5801.085,-2319.345,0.0
1789862508.335632,19416.105,31853.295,52962.57,37936.35,32608.934999999998,22708.079999999998,5799.87,-2323.7999999999997,0.0
1789862508.3386335,19410.795,31849.739999999998,52959.96,37943.865,32614.155,22698.899999999998,5793.525,-2331.315,0.0
1789862508.338646,19423.395,31871.07,52993.71,37974.33,32643.719999999998,22739.579999999998,5798.925,-2324.565,0.0
1789862508.3430955,19424.969999999998,31867.965,52983.72,37968.119999999995,32633.37,22704.254999999997,5799.105,-2320.11,0.0
1789862508.343109,19414.755,31849.695,52954.515,37940.58,32608.079999999998,22684.32,5786.46,-2327.985,0.0
1789862508.345962,19418.895,31852.305,52964.549999999996,37957.095,32630.219999999998,22718.61,5781.195,-2323.665,0.0
